ncbi_taxon_id,taxon_rank_level,relative_abundance,scientific_name,run_id
626935,species,0.0149087,Collinsella tanakaei,ERR1073318
1307,species,0.0149087,Streptococcus suis,ERR1073318
28901,species,0.0149087,Salmonella enterica,ERR1073318
901,species,0.0149087,Desulfovibrio piger,ERR1073318
287,species,0.0124239,Pseudomonas aeruginosa,ERR1073318
1776082,species,0.0124239,Shigella sp. SF-2015,ERR1073318
1303,species,0.0124239,Streptococcus oralis,ERR1073318
371601,species,0.0124239,Bacteroides xylanisolvens,ERR1073318
626930,species,0.0124239,Bacteroides fluxus,ERR1073318
78342,species,0.00993912,Bifidobacterium gallicum,ERR1073318
37734,species,0.00993912,Enterococcus casseliflavus,ERR1073318
261299,species,0.00993912,Intestinibacter bartlettii,ERR1073318
40520,species,0.00993912,Blautia obeum,ERR1073318
2736,species,0.00745434,Verrucomicrobium spinosum,ERR1073318
357276,species,0.00745434,Bacteroides dorei,ERR1073318
654,species,0.00745434,Aeromonas veronii,ERR1073318
33034,species,0.00745434,Anaerococcus prevotii,ERR1073318
59310,species,0.00745434,Streptococcus macedonicus,ERR1073318
90730,species,0.00745434,Desulfosarcina cetonica,ERR1073318
1492,species,0.00745434,Clostridium butyricum,ERR1073318
1352,species,0.00745434,Enterococcus faecium,ERR1073318
1584,species,0.00745434,Lactobacillus delbrueckii,ERR1073318
741091,species,0.00496956,Rahnella sp. Y9602,ERR1073318
39491,species,0.00496956,[Eubacterium] rectale,ERR1073318
328813,species,0.00496956,Alistipes onderdonkii,ERR1073318
430522,species,0.00496956,Pedobacter steynii,ERR1073318
39485,species,0.00496956,[Eubacterium] eligens,ERR1073318
871327,species,0.00496956,Parabacteroides chinchillae,ERR1073318
645466,species,0.00496956,Anaerostipes butyraticus,ERR1073318
214856,species,0.00496956,Alistipes finegoldii,ERR1073318
86103,species,0.00496956,Idiomarina zobellii,ERR1073318
122355,species,0.00496956,Pseudomonas psychrophila,ERR1073318
218538,species,0.00496956,Dialister invisus,ERR1073318
839,species,0.00496956,Prevotella ruminicola,ERR1073318
28037,species,0.00496956,Streptococcus mitis,ERR1073318
151276,species,0.00496956,Bacteroides coprosuis,ERR1073318
573,species,0.00248478,Klebsiella pneumoniae,ERR1073318
851,species,0.00248478,Fusobacterium nucleatum,ERR1073318
167642,species,0.00248478,Ilyobacter polytropus,ERR1073318
405446,species,0.00248478,Stenotrophomonas terrae,ERR1073318
81425,species,0.00248478,Desulfovibrio aminophilus,ERR1073318
115979,species,0.00248478,Bacillus nealsonii,ERR1073318
36847,species,0.00248478,[Clostridium] neopropionicum,ERR1073318
754476,species,0.00248478,Methylophaga nitratireducenticrescens,ERR1073318
338188,species,0.00248478,Bacteroides finegoldii,ERR1073318
51229,species,0.00248478,Wigglesworthia glossinidia,ERR1073318
392838,species,0.00248478,Bacteroides propionicifaciens,ERR1073318
387090,species,0.00248478,Bacteroides coprophilus,ERR1073318
43675,species,0.00248478,Rothia mucilaginosa,ERR1073318
1535,species,0.00248478,[Clostridium] leptum,ERR1073318
267818,species,0.00248478,Lactobacillus kefiranofaciens,ERR1073318
48467,species,0.00248478,Prosthecobacter debontii,ERR1073318
329854,species,0.00248478,Bacteroides intestinalis,ERR1073318
28108,species,0.00248478,Alteromonas macleodii,ERR1073318
106648,species,0.00248478,Acinetobacter bereziniae,ERR1073318
407188,species,0.00248478,Pelobacter seleniigenes,ERR1073318
167964,species,0.00248478,Anaerolinea thermophila,ERR1073318
102684,species,0.00248478,Streptococcus infantarius,ERR1073318
1515,species,0.00248478,Ruminiclostridium thermocellum,ERR1073318
52561,species,0.00248478,Desulfomicrobium norvegicum,ERR1073318
40214,species,0.00248478,Acinetobacter johnsonii,ERR1073318
1531,species,0.00248478,[Clostridium] clostridioforme,ERR1073318
291644,species,0.00248478,Bacteroides salyersiae,ERR1073318
216816,species,0.00248478,Bifidobacterium longum,ERR1073318
852,species,0.00248478,Fusobacterium perfoetens,ERR1073318
1755629,species,0.00248478,Victivallis sp. MC_44,ERR1073318
13276,species,0.00248478,Suttonella indologenes,ERR1073318
316,species,0.00248478,Pseudomonas stutzeri,ERR1073318
536633,species,0.00248478,Blautia glucerasea,ERR1073318
310297,species,0.00248478,Bacteroides plebeius,ERR1073318
1304,species,0.00248478,Streptococcus salivarius,ERR1073318
290109,species,0.00248478,Xenorhabdus innexi,ERR1073318
665913,species,0.00248478,Pantoea calida,ERR1073318
882211,species,0.00248478,Pseudomonas deceptionensis,ERR1073318
729,species,0.00248478,Haemophilus parainfluenzae,ERR1073318
44742,species,0.00248478,Desulfovibrio fairfieldensis,ERR1073318
437898,species,0.00248478,Sutterella parvirubra,ERR1073318
1755607,species,0.00248478,Bacteroides sp. MC_16,ERR1073318
196024,species,0.00248478,Aeromonas dhakensis,ERR1073318
1113650,species,0.00248478,Sphingobacterium sp. NBRC 15340,ERR1073318
1304158,species,0.00248478,Salinisphaera halophila,ERR1073318
243924,species,0.00248478,Pseudomonas lutea,ERR1073318
37625,species,0.00248478,Desulfuromusa kysingii,ERR1073318
2743,species,0.00248478,Marinobacter hydrocarbonoclasticus,ERR1073318
290053,species,0.00248478,Bacteroides helcogenes,ERR1073318
871325,species,0.00248478,Bacteroides faecichinchillae,ERR1073318
397865,species,0.00248478,Barnesiella viscericola,ERR1073318
-1,species,70.2149,Unknown,ERR1073318
239935,species,18.2631,Akkermansia muciniphila,ERR1073318
823,species,2.2363,Parabacteroides distasonis,ERR1073318
1512,species,2.17418,[Clostridium] symbiosum,ERR1073318
817,species,1.82631,Bacteroides fragilis,ERR1073318
28116,species,0.606286,Bacteroides ovatus,ERR1073318
69825,species,0.556591,[Clostridium] indolis,ERR1073318
818,species,0.501926,Bacteroides thetaiotaomicron,ERR1073318
46506,species,0.501926,Bacteroides stercoris,ERR1073318
208479,species,0.484532,[Clostridium] bolteae,ERR1073318
291645,species,0.283265,Bacteroides nordii,ERR1073318
35833,species,0.213691,Bilophila wadsworthia,ERR1073318
861,species,0.191328,Fusobacterium ulcerans,ERR1073318
358742,species,0.181389,[Clostridium] aldenense,ERR1073318
187327,species,0.159026,Acidaminococcus intestini,ERR1073318
29348,species,0.139148,[Clostridium] spiroforme,ERR1073318
29370,species,0.136663,[Clostridium] sphenoides,ERR1073318
820,species,0.116785,Bacteroides uniformis,ERR1073318
562,species,0.0993912,Escherichia coli,ERR1073318
29354,species,0.0745434,[Clostridium] celerecrescens,ERR1073318
876,species,0.0695739,Desulfovibrio desulfuricans,ERR1073318
39778,species,0.0695739,Veillonella dispar,ERR1073318
47678,species,0.0646043,Bacteroides caccae,ERR1073318
29466,species,0.05715,Veillonella parvula,ERR1073318
84030,species,0.0546652,[Clostridium] saccharolyticum,ERR1073318
387661,species,0.0521804,Parabacteroides johnsonii,ERR1073318
39484,species,0.0472108,Eubacterium desmolans,ERR1073318
1308,species,0.0372717,Streptococcus thermophilus,ERR1073318
1755626,species,0.0372717,Faecalibacterium sp. MC_41,ERR1073318
821,species,0.0323021,Bacteroides vulgatus,ERR1073318
28026,species,0.0323021,Bifidobacterium pseudocatenulatum,ERR1073318
28446,species,0.022363,[Clostridium] propionicum,ERR1073318
165179,species,0.0198782,Prevotella copri,ERR1073318
28111,species,0.0173935,Bacteroides eggerthii,ERR1073318
626935,species,0.0149087,Collinsella tanakaei,ERR1073318
1307,species,0.0149087,Streptococcus suis,ERR1073318
28901,species,0.0149087,Salmonella enterica,ERR1073318
901,species,0.0149087,Desulfovibrio piger,ERR1073318
287,species,0.0124239,Pseudomonas aeruginosa,ERR1073318
1776082,species,0.0124239,Shigella sp. SF-2015,ERR1073318
1303,species,0.0124239,Streptococcus oralis,ERR1073318
371601,species,0.0124239,Bacteroides xylanisolvens,ERR1073318
626930,species,0.0124239,Bacteroides fluxus,ERR1073318
37734,species,0.00993912,Enterococcus casseliflavus,ERR1073318
261299,species,0.00993912,Intestinibacter bartlettii,ERR1073318
40520,species,0.00993912,Blautia obeum,ERR1073318
78342,species,0.00993912,Bifidobacterium gallicum,ERR1073318
357276,species,0.00745434,Bacteroides dorei,ERR1073318
654,species,0.00745434,Aeromonas veronii,ERR1073318
33034,species,0.00745434,Anaerococcus prevotii,ERR1073318
59310,species,0.00745434,Streptococcus macedonicus,ERR1073318
90730,species,0.00745434,Desulfosarcina cetonica,ERR1073318
1492,species,0.00745434,Clostridium butyricum,ERR1073318
1352,species,0.00745434,Enterococcus faecium,ERR1073318
1584,species,0.00745434,Lactobacillus delbrueckii,ERR1073318
2736,species,0.00745434,Verrucomicrobium spinosum,ERR1073318
39491,species,0.00496956,[Eubacterium] rectale,ERR1073318
328813,species,0.00496956,Alistipes onderdonkii,ERR1073318
430522,species,0.00496956,Pedobacter steynii,ERR1073318
39485,species,0.00496956,[Eubacterium] eligens,ERR1073318
871327,species,0.00496956,Parabacteroides chinchillae,ERR1073318
645466,species,0.00496956,Anaerostipes butyraticus,ERR1073318
214856,species,0.00496956,Alistipes finegoldii,ERR1073318
86103,species,0.00496956,Idiomarina zobellii,ERR1073318
122355,species,0.00496956,Pseudomonas psychrophila,ERR1073318
218538,species,0.00496956,Dialister invisus,ERR1073318
839,species,0.00496956,Prevotella ruminicola,ERR1073318
28037,species,0.00496956,Streptococcus mitis,ERR1073318
151276,species,0.00496956,Bacteroides coprosuis,ERR1073318
741091,species,0.00496956,Rahnella sp. Y9602,ERR1073318
36847,species,0.00248478,[Clostridium] neopropionicum,ERR1073318
754476,species,0.00248478,Methylophaga nitratireducenticrescens,ERR1073318
338188,species,0.00248478,Bacteroides finegoldii,ERR1073318
51229,species,0.00248478,Wigglesworthia glossinidia,ERR1073318
392838,species,0.00248478,Bacteroides propionicifaciens,ERR1073318
387090,species,0.00248478,Bacteroides coprophilus,ERR1073318
43675,species,0.00248478,Rothia mucilaginosa,ERR1073318
1535,species,0.00248478,[Clostridium] leptum,ERR1073318
267818,species,0.00248478,Lactobacillus kefiranofaciens,ERR1073318
48467,species,0.00248478,Prosthecobacter debontii,ERR1073318
329854,species,0.00248478,Bacteroides intestinalis,ERR1073318
28108,species,0.00248478,Alteromonas macleodii,ERR1073318
106648,species,0.00248478,Acinetobacter bereziniae,ERR1073318
407188,species,0.00248478,Pelobacter seleniigenes,ERR1073318
167964,species,0.00248478,Anaerolinea thermophila,ERR1073318
102684,species,0.00248478,Streptococcus infantarius,ERR1073318
1515,species,0.00248478,Ruminiclostridium thermocellum,ERR1073318
52561,species,0.00248478,Desulfomicrobium norvegicum,ERR1073318
40214,species,0.00248478,Acinetobacter johnsonii,ERR1073318
1531,species,0.00248478,[Clostridium] clostridioforme,ERR1073318
291644,species,0.00248478,Bacteroides salyersiae,ERR1073318
216816,species,0.00248478,Bifidobacterium longum,ERR1073318
852,species,0.00248478,Fusobacterium perfoetens,ERR1073318
1755629,species,0.00248478,Victivallis sp. MC_44,ERR1073318
13276,species,0.00248478,Suttonella indologenes,ERR1073318
316,species,0.00248478,Pseudomonas stutzeri,ERR1073318
536633,species,0.00248478,Blautia glucerasea,ERR1073318
310297,species,0.00248478,Bacteroides plebeius,ERR1073318
1304,species,0.00248478,Streptococcus salivarius,ERR1073318
290109,species,0.00248478,Xenorhabdus innexi,ERR1073318
665913,species,0.00248478,Pantoea calida,ERR1073318
882211,species,0.00248478,Pseudomonas deceptionensis,ERR1073318
729,species,0.00248478,Haemophilus parainfluenzae,ERR1073318
44742,species,0.00248478,Desulfovibrio fairfieldensis,ERR1073318
437898,species,0.00248478,Sutterella parvirubra,ERR1073318
1755607,species,0.00248478,Bacteroides sp. MC_16,ERR1073318
196024,species,0.00248478,Aeromonas dhakensis,ERR1073318
1113650,species,0.00248478,Sphingobacterium sp. NBRC 15340,ERR1073318
1304158,species,0.00248478,Salinisphaera halophila,ERR1073318
243924,species,0.00248478,Pseudomonas lutea,ERR1073318
37625,species,0.00248478,Desulfuromusa kysingii,ERR1073318
2743,species,0.00248478,Marinobacter hydrocarbonoclasticus,ERR1073318
290053,species,0.00248478,Bacteroides helcogenes,ERR1073318
871325,species,0.00248478,Bacteroides faecichinchillae,ERR1073318
397865,species,0.00248478,Barnesiella viscericola,ERR1073318
573,species,0.00248478,Klebsiella pneumoniae,ERR1073318
851,species,0.00248478,Fusobacterium nucleatum,ERR1073318
167642,species,0.00248478,Ilyobacter polytropus,ERR1073318
405446,species,0.00248478,Stenotrophomonas terrae,ERR1073318
81425,species,0.00248478,Desulfovibrio aminophilus,ERR1073318
115979,species,0.00248478,Bacillus nealsonii,ERR1073318
-1,species,70.2149,Unknown,ERR1073318
239935,species,18.2631,Akkermansia muciniphila,ERR1073318
823,species,2.2363,Parabacteroides distasonis,ERR1073318
1512,species,2.17418,[Clostridium] symbiosum,ERR1073318
817,species,1.82631,Bacteroides fragilis,ERR1073318
28116,species,0.606286,Bacteroides ovatus,ERR1073318
69825,species,0.556591,[Clostridium] indolis,ERR1073318
818,species,0.501926,Bacteroides thetaiotaomicron,ERR1073318
46506,species,0.501926,Bacteroides stercoris,ERR1073318
208479,species,0.484532,[Clostridium] bolteae,ERR1073318
291645,species,0.283265,Bacteroides nordii,ERR1073318
35833,species,0.213691,Bilophila wadsworthia,ERR1073318
861,species,0.191328,Fusobacterium ulcerans,ERR1073318
358742,species,0.181389,[Clostridium] aldenense,ERR1073318
187327,species,0.159026,Acidaminococcus intestini,ERR1073318
29348,species,0.139148,[Clostridium] spiroforme,ERR1073318
29370,species,0.136663,[Clostridium] sphenoides,ERR1073318
820,species,0.116785,Bacteroides uniformis,ERR1073318
562,species,0.0993912,Escherichia coli,ERR1073318
29354,species,0.0745434,[Clostridium] celerecrescens,ERR1073318
876,species,0.0695739,Desulfovibrio desulfuricans,ERR1073318
39778,species,0.0695739,Veillonella dispar,ERR1073318
47678,species,0.0646043,Bacteroides caccae,ERR1073318
29466,species,0.05715,Veillonella parvula,ERR1073318
84030,species,0.0546652,[Clostridium] saccharolyticum,ERR1073318
387661,species,0.0521804,Parabacteroides johnsonii,ERR1073318
39484,species,0.0472108,Eubacterium desmolans,ERR1073318
1755626,species,0.0372717,Faecalibacterium sp. MC_41,ERR1073318
1308,species,0.0372717,Streptococcus thermophilus,ERR1073318
28026,species,0.0323021,Bifidobacterium pseudocatenulatum,ERR1073318
821,species,0.0323021,Bacteroides vulgatus,ERR1073318
28446,species,0.022363,[Clostridium] propionicum,ERR1073318
165179,species,0.0198782,Prevotella copri,ERR1073318
28111,species,0.0173935,Bacteroides eggerthii,ERR1073318
626935,species,0.0149087,Collinsella tanakaei,ERR1073318
1307,species,0.0149087,Streptococcus suis,ERR1073318
28901,species,0.0149087,Salmonella enterica,ERR1073318
901,species,0.0149087,Desulfovibrio piger,ERR1073318
287,species,0.0124239,Pseudomonas aeruginosa,ERR1073318
1776082,species,0.0124239,Shigella sp. SF-2015,ERR1073318
1303,species,0.0124239,Streptococcus oralis,ERR1073318
371601,species,0.0124239,Bacteroides xylanisolvens,ERR1073318
626930,species,0.0124239,Bacteroides fluxus,ERR1073318
78342,species,0.00993912,Bifidobacterium gallicum,ERR1073318
37734,species,0.00993912,Enterococcus casseliflavus,ERR1073318
261299,species,0.00993912,Intestinibacter bartlettii,ERR1073318
40520,species,0.00993912,Blautia obeum,ERR1073318
2736,species,0.00745434,Verrucomicrobium spinosum,ERR1073318
357276,species,0.00745434,Bacteroides dorei,ERR1073318
654,species,0.00745434,Aeromonas veronii,ERR1073318
33034,species,0.00745434,Anaerococcus prevotii,ERR1073318
59310,species,0.00745434,Streptococcus macedonicus,ERR1073318
90730,species,0.00745434,Desulfosarcina cetonica,ERR1073318
1492,species,0.00745434,Clostridium butyricum,ERR1073318
1352,species,0.00745434,Enterococcus faecium,ERR1073318
1584,species,0.00745434,Lactobacillus delbrueckii,ERR1073318
741091,species,0.00496956,Rahnella sp. Y9602,ERR1073318
39491,species,0.00496956,[Eubacterium] rectale,ERR1073318
328813,species,0.00496956,Alistipes onderdonkii,ERR1073318
430522,species,0.00496956,Pedobacter steynii,ERR1073318
39485,species,0.00496956,[Eubacterium] eligens,ERR1073318
871327,species,0.00496956,Parabacteroides chinchillae,ERR1073318
645466,species,0.00496956,Anaerostipes butyraticus,ERR1073318
214856,species,0.00496956,Alistipes finegoldii,ERR1073318
86103,species,0.00496956,Idiomarina zobellii,ERR1073318
122355,species,0.00496956,Pseudomonas psychrophila,ERR1073318
218538,species,0.00496956,Dialister invisus,ERR1073318
839,species,0.00496956,Prevotella ruminicola,ERR1073318
28037,species,0.00496956,Streptococcus mitis,ERR1073318
151276,species,0.00496956,Bacteroides coprosuis,ERR1073318
37625,species,0.00248478,Desulfuromusa kysingii,ERR1073318
2743,species,0.00248478,Marinobacter hydrocarbonoclasticus,ERR1073318
290053,species,0.00248478,Bacteroides helcogenes,ERR1073318
871325,species,0.00248478,Bacteroides faecichinchillae,ERR1073318
397865,species,0.00248478,Barnesiella viscericola,ERR1073318
573,species,0.00248478,Klebsiella pneumoniae,ERR1073318
851,species,0.00248478,Fusobacterium nucleatum,ERR1073318
167642,species,0.00248478,Ilyobacter polytropus,ERR1073318
405446,species,0.00248478,Stenotrophomonas terrae,ERR1073318
81425,species,0.00248478,Desulfovibrio aminophilus,ERR1073318
115979,species,0.00248478,Bacillus nealsonii,ERR1073318
36847,species,0.00248478,[Clostridium] neopropionicum,ERR1073318
754476,species,0.00248478,Methylophaga nitratireducenticrescens,ERR1073318
338188,species,0.00248478,Bacteroides finegoldii,ERR1073318
51229,species,0.00248478,Wigglesworthia glossinidia,ERR1073318
392838,species,0.00248478,Bacteroides propionicifaciens,ERR1073318
387090,species,0.00248478,Bacteroides coprophilus,ERR1073318
43675,species,0.00248478,Rothia mucilaginosa,ERR1073318
1535,species,0.00248478,[Clostridium] leptum,ERR1073318
267818,species,0.00248478,Lactobacillus kefiranofaciens,ERR1073318
48467,species,0.00248478,Prosthecobacter debontii,ERR1073318
329854,species,0.00248478,Bacteroides intestinalis,ERR1073318
28108,species,0.00248478,Alteromonas macleodii,ERR1073318
106648,species,0.00248478,Acinetobacter bereziniae,ERR1073318
407188,species,0.00248478,Pelobacter seleniigenes,ERR1073318
167964,species,0.00248478,Anaerolinea thermophila,ERR1073318
102684,species,0.00248478,Streptococcus infantarius,ERR1073318
1515,species,0.00248478,Ruminiclostridium thermocellum,ERR1073318
52561,species,0.00248478,Desulfomicrobium norvegicum,ERR1073318
40214,species,0.00248478,Acinetobacter johnsonii,ERR1073318
1531,species,0.00248478,[Clostridium] clostridioforme,ERR1073318
291644,species,0.00248478,Bacteroides salyersiae,ERR1073318
216816,species,0.00248478,Bifidobacterium longum,ERR1073318
852,species,0.00248478,Fusobacterium perfoetens,ERR1073318
1755629,species,0.00248478,Victivallis sp. MC_44,ERR1073318
13276,species,0.00248478,Suttonella indologenes,ERR1073318
316,species,0.00248478,Pseudomonas stutzeri,ERR1073318
536633,species,0.00248478,Blautia glucerasea,ERR1073318
310297,species,0.00248478,Bacteroides plebeius,ERR1073318
1304,species,0.00248478,Streptococcus salivarius,ERR1073318
290109,species,0.00248478,Xenorhabdus innexi,ERR1073318
665913,species,0.00248478,Pantoea calida,ERR1073318
882211,species,0.00248478,Pseudomonas deceptionensis,ERR1073318
729,species,0.00248478,Haemophilus parainfluenzae,ERR1073318
44742,species,0.00248478,Desulfovibrio fairfieldensis,ERR1073318
437898,species,0.00248478,Sutterella parvirubra,ERR1073318
1755607,species,0.00248478,Bacteroides sp. MC_16,ERR1073318
196024,species,0.00248478,Aeromonas dhakensis,ERR1073318
1113650,species,0.00248478,Sphingobacterium sp. NBRC 15340,ERR1073318
1304158,species,0.00248478,Salinisphaera halophila,ERR1073318
243924,species,0.00248478,Pseudomonas lutea,ERR1073318
-1,species,70.2149,Unknown,ERR1073318
239935,species,18.2631,Akkermansia muciniphila,ERR1073318
823,species,2.2363,Parabacteroides distasonis,ERR1073318
1512,species,2.17418,[Clostridium] symbiosum,ERR1073318
817,species,1.82631,Bacteroides fragilis,ERR1073318
28116,species,0.606286,Bacteroides ovatus,ERR1073318
69825,species,0.556591,[Clostridium] indolis,ERR1073318
818,species,0.501926,Bacteroides thetaiotaomicron,ERR1073318
46506,species,0.501926,Bacteroides stercoris,ERR1073318
208479,species,0.484532,[Clostridium] bolteae,ERR1073318
291645,species,0.283265,Bacteroides nordii,ERR1073318
35833,species,0.213691,Bilophila wadsworthia,ERR1073318
861,species,0.191328,Fusobacterium ulcerans,ERR1073318
358742,species,0.181389,[Clostridium] aldenense,ERR1073318
187327,species,0.159026,Acidaminococcus intestini,ERR1073318
29348,species,0.139148,[Clostridium] spiroforme,ERR1073318
29370,species,0.136663,[Clostridium] sphenoides,ERR1073318
820,species,0.116785,Bacteroides uniformis,ERR1073318
562,species,0.0993912,Escherichia coli,ERR1073318
29354,species,0.0745434,[Clostridium] celerecrescens,ERR1073318
876,species,0.0695739,Desulfovibrio desulfuricans,ERR1073318
39778,species,0.0695739,Veillonella dispar,ERR1073318
47678,species,0.0646043,Bacteroides caccae,ERR1073318
29466,species,0.05715,Veillonella parvula,ERR1073318
84030,species,0.0546652,[Clostridium] saccharolyticum,ERR1073318
387661,species,0.0521804,Parabacteroides johnsonii,ERR1073318
39484,species,0.0472108,Eubacterium desmolans,ERR1073318
1308,species,0.0372717,Streptococcus thermophilus,ERR1073318
1755626,species,0.0372717,Faecalibacterium sp. MC_41,ERR1073318
28026,species,0.0323021,Bifidobacterium pseudocatenulatum,ERR1073318
821,species,0.0323021,Bacteroides vulgatus,ERR1073318
28446,species,0.022363,[Clostridium] propionicum,ERR1073318
165179,species,0.0198782,Prevotella copri,ERR1073318
28111,species,0.0173935,Bacteroides eggerthii,ERR1073318
28901,species,0.0149087,Salmonella enterica,ERR1073318
901,species,0.0149087,Desulfovibrio piger,ERR1073318
626935,species,0.0149087,Collinsella tanakaei,ERR1073318
1307,species,0.0149087,Streptococcus suis,ERR1073318
287,species,0.0124239,Pseudomonas aeruginosa,ERR1073318
1776082,species,0.0124239,Shigella sp. SF-2015,ERR1073318
1303,species,0.0124239,Streptococcus oralis,ERR1073318
371601,species,0.0124239,Bacteroides xylanisolvens,ERR1073318
626930,species,0.0124239,Bacteroides fluxus,ERR1073318
40520,species,0.00993912,Blautia obeum,ERR1073318
78342,species,0.00993912,Bifidobacterium gallicum,ERR1073318
37734,species,0.00993912,Enterococcus casseliflavus,ERR1073318
261299,species,0.00993912,Intestinibacter bartlettii,ERR1073318
1492,species,0.00745434,Clostridium butyricum,ERR1073318
1352,species,0.00745434,Enterococcus faecium,ERR1073318
1584,species,0.00745434,Lactobacillus delbrueckii,ERR1073318
2736,species,0.00745434,Verrucomicrobium spinosum,ERR1073318
357276,species,0.00745434,Bacteroides dorei,ERR1073318
654,species,0.00745434,Aeromonas veronii,ERR1073318
33034,species,0.00745434,Anaerococcus prevotii,ERR1073318
59310,species,0.00745434,Streptococcus macedonicus,ERR1073318
90730,species,0.00745434,Desulfosarcina cetonica,ERR1073318
151276,species,0.00496956,Bacteroides coprosuis,ERR1073318
741091,species,0.00496956,Rahnella sp. Y9602,ERR1073318
39491,species,0.00496956,[Eubacterium] rectale,ERR1073318
328813,species,0.00496956,Alistipes onderdonkii,ERR1073318
430522,species,0.00496956,Pedobacter steynii,ERR1073318
39485,species,0.00496956,[Eubacterium] eligens,ERR1073318
871327,species,0.00496956,Parabacteroides chinchillae,ERR1073318
645466,species,0.00496956,Anaerostipes butyraticus,ERR1073318
214856,species,0.00496956,Alistipes finegoldii,ERR1073318
86103,species,0.00496956,Idiomarina zobellii,ERR1073318
122355,species,0.00496956,Pseudomonas psychrophila,ERR1073318
218538,species,0.00496956,Dialister invisus,ERR1073318
839,species,0.00496956,Prevotella ruminicola,ERR1073318
28037,species,0.00496956,Streptococcus mitis,ERR1073318
1304,species,0.00248478,Streptococcus salivarius,ERR1073318
290109,species,0.00248478,Xenorhabdus innexi,ERR1073318
665913,species,0.00248478,Pantoea calida,ERR1073318
882211,species,0.00248478,Pseudomonas deceptionensis,ERR1073318
729,species,0.00248478,Haemophilus parainfluenzae,ERR1073318
44742,species,0.00248478,Desulfovibrio fairfieldensis,ERR1073318
437898,species,0.00248478,Sutterella parvirubra,ERR1073318
1755607,species,0.00248478,Bacteroides sp. MC_16,ERR1073318
196024,species,0.00248478,Aeromonas dhakensis,ERR1073318
1113650,species,0.00248478,Sphingobacterium sp. NBRC 15340,ERR1073318
1304158,species,0.00248478,Salinisphaera halophila,ERR1073318
243924,species,0.00248478,Pseudomonas lutea,ERR1073318
37625,species,0.00248478,Desulfuromusa kysingii,ERR1073318
2743,species,0.00248478,Marinobacter hydrocarbonoclasticus,ERR1073318
290053,species,0.00248478,Bacteroides helcogenes,ERR1073318
871325,species,0.00248478,Bacteroides faecichinchillae,ERR1073318
397865,species,0.00248478,Barnesiella viscericola,ERR1073318
573,species,0.00248478,Klebsiella pneumoniae,ERR1073318
851,species,0.00248478,Fusobacterium nucleatum,ERR1073318
167642,species,0.00248478,Ilyobacter polytropus,ERR1073318
405446,species,0.00248478,Stenotrophomonas terrae,ERR1073318
81425,species,0.00248478,Desulfovibrio aminophilus,ERR1073318
115979,species,0.00248478,Bacillus nealsonii,ERR1073318
36847,species,0.00248478,[Clostridium] neopropionicum,ERR1073318
754476,species,0.00248478,Methylophaga nitratireducenticrescens,ERR1073318
338188,species,0.00248478,Bacteroides finegoldii,ERR1073318
51229,species,0.00248478,Wigglesworthia glossinidia,ERR1073318
392838,species,0.00248478,Bacteroides propionicifaciens,ERR1073318
387090,species,0.00248478,Bacteroides coprophilus,ERR1073318
43675,species,0.00248478,Rothia mucilaginosa,ERR1073318
1535,species,0.00248478,[Clostridium] leptum,ERR1073318
267818,species,0.00248478,Lactobacillus kefiranofaciens,ERR1073318
48467,species,0.00248478,Prosthecobacter debontii,ERR1073318
